4.406868e-02 -3.989050e+00 9.985750e-01 5.288862e+06 3.318607e+04 
6.434027e-02 -4.000000e+00 1.000000e+00 2.501658e+06 2.282763e+04 
8.461186e-02 -4.000000e+00 1.000000e+00 1.446542e+06 1.735851e+04 
1.048835e-01 -4.000000e+00 1.000000e+00 9.414119e+05 1.400350e+04 
1.251550e-01 -4.000000e+00 1.000000e+00 6.611453e+05 1.173533e+04 
1.454266e-01 -4.000000e+00 1.000000e+00 4.896725e+05 1.009949e+04 
1.656982e-01 -4.000000e+00 1.000000e+00 3.771880e+05 8.863918e+03 
1.859698e-01 -4.000000e+00 1.000000e+00 2.994392e+05 7.897709e+03 
2.062414e-01 -4.000000e+00 1.000000e+00 2.434680e+05 7.121439e+03 
2.265130e-01 -4.000000e+00 1.000000e+00 2.018400e+05 6.484112e+03 
2.467846e-01 -4.000000e+00 1.000000e+00 1.700425e+05 5.951488e+03 
2.670562e-01 -4.000000e+00 1.000000e+00 1.452073e+05 5.499725e+03 
2.873278e-01 -4.000000e+00 1.000000e+00 1.254407e+05 5.111708e+03 
3.075994e-01 -3.999750e+00 9.999687e-01 1.094361e+05 4.774491e+03 
3.278710e-01 -4.000000e+00 1.000000e+00 9.633580e+04 4.479615e+03 
3.481426e-01 -4.000000e+00 1.000000e+00 8.544357e+04 4.218776e+03 
3.684142e-01 -3.995600e+00 9.994500e-01 7.606108e+04 3.980414e+03 
3.886858e-01 -3.991287e+00 9.988250e-01 6.838742e+04 3.773938e+03 
4.089573e-01 -3.999425e+00 9.999281e-01 6.191551e+04 3.591257e+03 
4.292289e-01 -3.999075e+00 9.998844e-01 5.617593e+04 3.420755e+03 
4.495005e-01 -3.990775e+00 9.988469e-01 5.097763e+04 3.258648e+03 
4.697721e-01 -3.995937e+00 9.994625e-01 4.684596e+04 3.123798e+03 
4.900437e-01 -3.986525e+00 9.983156e-01 4.273202e+04 2.983497e+03 
5.103153e-01 -3.983737e+00 9.978437e-01 3.933778e+04 2.861699e+03 
5.305869e-01 -3.984400e+00 9.980500e-01 3.648312e+04 2.756732e+03 
5.508585e-01 -3.968137e+00 9.952594e-01 3.360360e+04 2.641959e+03 
5.711301e-01 -3.970025e+00 9.957656e-01 3.120992e+04 2.546294e+03 
5.914017e-01 -3.961287e+00 9.950844e-01 2.909001e+04 2.461184e+03 
6.116733e-01 -3.951525e+00 9.937594e-01 2.702856e+04 2.372238e+03 
6.319449e-01 -3.923675e+00 9.896000e-01 2.479158e+04 2.268069e+03 
6.522165e-01 -3.946100e+00 9.930656e-01 2.372824e+04 2.223016e+03 
6.724880e-01 -3.919350e+00 9.887781e-01 2.214098e+04 2.144209e+03 
6.927596e-01 -3.872062e+00 9.820469e-01 2.051325e+04 2.064302e+03 
7.130312e-01 -3.851900e+00 9.774844e-01 1.882654e+04 1.960041e+03 
7.333028e-01 -3.820412e+00 9.753625e-01 1.740181e+04 1.894050e+03 
7.535744e-01 -3.784413e+00 9.683937e-01 1.640819e+04 1.833388e+03 
7.738460e-01 -3.653488e+00 9.441125e-01 1.463208e+04 1.708390e+03 
7.941176e-01 -3.691775e+00 9.543969e-01 1.399285e+04 1.684454e+03 
8.143892e-01 -3.660088e+00 9.479781e-01 1.321230e+04 1.635360e+03 
8.346608e-01 -3.635025e+00 9.423344e-01 1.246185e+04 1.579543e+03 
8.549324e-01 -3.561350e+00 9.325250e-01 1.117849e+04 1.485837e+03 
8.752040e-01 -3.602238e+00 9.395125e-01 1.077496e+04 1.465212e+03 
8.954756e-01 -3.497275e+00 9.202750e-01 1.008815e+04 1.411694e+03 
9.157472e-01 -3.498438e+00 9.226000e-01 9.215352e+03 1.348094e+03 
9.360187e-01 -3.391650e+00 9.034906e-01 8.518057e+03 1.280422e+03 
9.562903e-01 -3.279463e+00 8.583937e-01 7.294363e+03 1.091565e+03 
9.765619e-01 -3.081500e+00 7.957844e-01 6.694470e+03 9.975498e+02 
9.968335e-01 -3.178800e+00 8.508906e-01 6.749386e+03 1.085549e+03 
1.017105e+00 -2.920088e+00 7.720281e-01 5.174106e+03 8.209103e+02 
1.037377e+00 -2.653750e+00 6.880625e-01 4.023453e+03 6.325905e+02 
1.057648e+00 -3.072213e+00 8.274094e-01 5.733451e+03 1.004553e+03 
1.077920e+00 -2.628488e+00 6.865719e-01 4.083759e+03 7.143495e+02 
1.098191e+00 -2.526138e+00 6.607625e-01 3.477140e+03 5.974645e+02 
1.118463e+00 -2.463787e+00 5.995875e-01 3.311390e+03 5.105141e+02 
1.138735e+00 -2.436237e+00 6.150531e-01 3.003759e+03 5.062643e+02 
1.159006e+00 -2.172437e+00 5.037156e-01 2.183121e+03 2.881430e+02 
1.179278e+00 -2.230362e+00 5.100437e-01 2.410504e+03 3.565957e+02 
1.199549e+00 -1.821937e+00 3.425375e-01 1.390880e+03 1.246709e+02 
1.219821e+00 -1.669037e+00 2.966906e-01 1.179545e+03 9.493471e+01 
1.240093e+00 -1.831350e+00 3.911625e-01 1.443330e+03 1.912901e+02 
1.260364e+00 -1.779000e+00 4.049594e-01 1.299280e+03 1.946674e+02 
1.280636e+00 -1.735087e+00 3.494125e-01 1.213461e+03 1.478144e+02 
1.300907e+00 -1.726337e+00 3.772281e-01 1.203123e+03 1.909264e+02 
1.321179e+00 -1.638462e+00 3.029937e-01 1.077237e+03 1.260939e+02 
1.341451e+00 -1.566687e+00 3.046344e-01 9.087410e+02 9.872741e+01 
1.361722e+00 -1.573600e+00 2.994156e-01 8.578134e+02 9.003235e+01 
1.381994e+00 -1.630337e+00 3.335031e-01 9.020681e+02 1.263689e+02 
1.402265e+00 -1.573687e+00 3.124125e-01 7.799320e+02 8.852747e+01 
1.422537e+00 -1.602050e+00 3.137875e-01 7.997302e+02 1.078715e+02 
1.442809e+00 -1.433850e+00 3.006062e-01 6.879226e+02 1.183467e+02 
1.463080e+00 -1.519937e+00 2.512531e-01 7.466167e+02 7.325527e+01 
1.483352e+00 -1.496225e+00 2.845625e-01 6.244617e+02 7.229029e+01 
1.503623e+00 -1.375137e+00 2.447938e-01 5.121432e+02 4.881795e+01 
1.523895e+00 -1.292225e+00 1.966156e-01 4.780587e+02 3.786400e+01 
1.544167e+00 -1.350775e+00 2.483406e-01 4.856097e+02 6.088829e+01 
1.564438e+00 -1.390350e+00 3.070562e-01 5.395719e+02 1.052688e+02 
1.584710e+00 -1.294775e+00 2.756531e-01 4.180170e+02 5.772293e+01 
1.604981e+00 -1.376687e+00 2.548875e-01 4.797196e+02 5.680401e+01 
1.625253e+00 -1.212938e+00 2.182344e-01 3.640025e+02 4.317294e+01 
1.645524e+00 -1.266362e+00 2.504125e-01 3.501761e+02 3.994498e+01 
1.665796e+00 -1.223488e+00 2.300313e-01 3.466015e+02 5.282972e+01 
1.686068e+00 -1.187650e+00 2.099375e-01 3.227417e+02 3.381375e+01 
1.706339e+00 -1.280863e+00 2.738750e-01 3.400048e+02 5.882176e+01 
1.726611e+00 -1.106963e+00 2.147469e-01 2.539264e+02 3.712406e+01 
1.746882e+00 -1.196212e+00 2.431719e-01 2.957814e+02 5.022439e+01 
1.767154e+00 -1.072275e+00 2.138688e-01 2.347360e+02 3.909612e+01 
1.787426e+00 -1.100950e+00 2.102375e-01 2.480522e+02 4.057538e+01 
1.807697e+00 -1.072175e+00 2.374344e-01 2.224969e+02 4.390971e+01 
1.827969e+00 -9.934750e-01 1.835063e-01 1.926062e+02 2.782646e+01 
1.848240e+00 -1.014413e+00 1.501969e-01 1.865365e+02 1.518298e+01 
1.868512e+00 -9.923500e-01 1.627063e-01 1.848127e+02 1.999040e+01 
1.888784e+00 -9.645500e-01 1.930156e-01 1.625776e+02 2.789687e+01 
1.909055e+00 -1.059613e+00 2.038875e-01 2.015732e+02 3.182820e+01 
1.929327e+00 -1.011588e+00 1.932313e-01 1.822492e+02 2.533458e+01 
1.949598e+00 -9.762625e-01 1.814563e-01 1.560373e+02 2.305900e+01 
1.969870e+00 -1.008963e+00 1.805625e-01 1.684757e+02 2.423358e+01 
1.990142e+00 -9.533250e-01 1.888688e-01 1.489943e+02 2.567252e+01 
2.010413e+00 -1.035538e+00 2.287094e-01 1.612030e+02 3.290420e+01 
2.030685e+00 -9.074500e-01 1.645094e-01 1.382536e+02 2.045745e+01 
2.050956e+00 -8.984000e-01 1.760219e-01 1.293124e+02 2.337225e+01 
2.071228e+00 -8.982375e-01 1.573250e-01 1.203359e+02 1.758540e+01 
2.091500e+00 -9.505000e-01 1.784750e-01 1.402195e+02 2.477675e+01 
2.111771e+00 -8.962125e-01 1.641438e-01 1.190989e+02 1.867147e+01 
2.132043e+00 -8.764625e-01 1.773188e-01 1.145832e+02 2.326513e+01 
2.152314e+00 -8.582125e-01 1.673125e-01 1.070825e+02 2.101982e+01 
2.172586e+00 -8.315500e-01 1.602094e-01 8.858377e+01 1.753343e+01 
2.192857e+00 -8.322625e-01 1.462750e-01 9.545752e+01 1.375937e+01 
2.213129e+00 -8.780750e-01 1.882438e-01 1.089021e+02 2.349443e+01 
2.233401e+00 -8.641250e-01 1.655563e-01 9.770355e+01 1.767614e+01 
2.253672e+00 -7.993125e-01 1.629375e-01 7.730992e+01 1.741749e+01 
2.273944e+00 -7.902125e-01 1.720000e-01 8.254747e+01 2.043032e+01 
2.294215e+00 -8.844625e-01 1.705063e-01 9.541751e+01 1.882217e+01 
2.314487e+00 -8.176000e-01 1.873531e-01 8.635917e+01 2.314759e+01 
2.334759e+00 -7.910125e-01 1.430656e-01 7.477807e+01 1.435460e+01 
2.355030e+00 -7.964625e-01 1.592656e-01 7.266763e+01 1.378807e+01 
2.375302e+00 -8.113875e-01 1.645625e-01 7.982325e+01 1.719633e+01 
2.395573e+00 -8.406750e-01 1.538250e-01 8.171011e+01 1.430548e+01 
2.415845e+00 -7.549750e-01 1.543813e-01 6.247029e+01 1.328130e+01 
2.436117e+00 -8.114375e-01 1.858688e-01 7.031440e+01 1.965665e+01 
2.456388e+00 -7.335125e-01 1.468250e-01 6.033379e+01 1.268277e+01 
2.476660e+00 -7.687500e-01 1.712813e-01 5.875440e+01 1.721108e+01 
2.496931e+00 -7.196375e-01 1.565688e-01 5.137887e+01 1.446973e+01 
2.517203e+00 -7.310250e-01 1.549188e-01 5.440246e+01 1.406483e+01 
2.537475e+00 -7.349750e-01 1.672531e-01 5.578201e+01 1.554805e+01 
2.557746e+00 -6.762875e-01 1.515875e-01 4.433669e+01 1.405850e+01 
2.578018e+00 -7.036000e-01 1.537438e-01 4.928984e+01 1.344507e+01 
2.598289e+00 -7.031000e-01 1.306156e-01 4.905856e+01 9.254868e+00 
2.618561e+00 -7.170750e-01 1.680781e-01 4.946063e+01 1.531465e+01 
2.638833e+00 -7.510250e-01 1.552844e-01 5.244383e+01 1.431963e+01 
2.659104e+00 -7.044250e-01 1.512031e-01 4.584987e+01 1.349860e+01 
2.679376e+00 -6.864125e-01 1.445469e-01 4.342983e+01 1.250826e+01 
2.699647e+00 -6.926125e-01 1.417781e-01 4.272368e+01 1.044561e+01 
2.719919e+00 -6.518500e-01 1.400938e-01 4.021190e+01 1.159929e+01 
2.740190e+00 -6.618125e-01 1.604438e-01 3.807118e+01 1.503158e+01 
2.760462e+00 -6.030000e-01 1.343813e-01 2.884329e+01 9.665496e+00 
2.780734e+00 -6.555875e-01 1.464844e-01 3.688540e+01 1.225866e+01 
2.801005e+00 -6.686500e-01 1.490688e-01 3.539379e+01 1.105286e+01 
2.821277e+00 -6.600250e-01 1.618313e-01 3.369920e+01 1.337307e+01 
2.841548e+00 -6.135250e-01 1.388500e-01 2.988692e+01 9.961876e+00 
2.861820e+00 -6.470500e-01 1.559625e-01 3.361775e+01 1.240058e+01 
2.882092e+00 -6.314125e-01 1.392531e-01 3.134952e+01 9.990385e+00 
2.902363e+00 -6.035500e-01 1.341688e-01 2.941727e+01 9.214721e+00 
2.922635e+00 -6.520000e-01 1.566781e-01 3.328698e+01 1.183348e+01 
2.942906e+00 -6.033000e-01 1.222313e-01 2.800691e+01 7.034432e+00 
2.963178e+00 -5.963375e-01 1.423031e-01 2.876492e+01 1.064689e+01 
2.983450e+00 -6.457625e-01 1.626313e-01 3.006483e+01 1.294358e+01 
3.003721e+00 -5.608500e-01 1.361125e-01 2.252570e+01 8.781531e+00 
3.023993e+00 -5.386250e-01 1.287281e-01 2.161103e+01 8.076035e+00 
3.044264e+00 -6.040125e-01 1.485000e-01 2.787926e+01 1.192579e+01 
3.064536e+00 -6.153875e-01 1.481094e-01 2.525225e+01 1.049293e+01 
